season,timestamp,match_datetime,home_team_name,away_team_name,stadium_name,referee,attendance,target_outcome,Away_Team_Pre_Match_xG,Home_Team_Pre_Match_xG,Pre_Match_PPG_(Away),Pre_Match_PPG_(Home),average_cards_per_match_pre_match,average_corners_per_match_pre_match,average_goals_per_match_pre_match,btts_percentage_pre_match,odds_btts_no,odds_btts_yes,odds_ft_away_team_win,odds_ft_draw,odds_ft_home_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,over_05_2HG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match
2021,1642435200,2022-01-17 16:00:00,Burkina,Ethiopia,Stade Municipal de Bangangte,,,DRAW,0.99,1.46,0.0,1.5,3.5,6.5,2.5,50,1.62,2.2,4.33,3.8,1.2,1.48,2.15,5.5,11.0,25,100,25,50,50,50,25,25
2021,1642435200,2022-01-17 16:00:00,Cape Verde Islands,Cameroon,,,,DRAW,2.13,1.23,3.0,1.5,3.5,11.5,2.5,50,1.53,2.45,1.18,3.4,4.5,1.5,2.55,5.0,10.0,25,100,25,50,50,50,25,25
2021,1642521600,2022-01-18 16:00:00,Zimbabwe,Guinea,Stade Omnisport Ahmadou Ahidjo,,,HOME_WIN,1.2,1.37,2.0,0.0,5.0,11.0,1.25,25,1.57,2.25,1.17,3.6,5.1,1.5,2.3,5.5,11.25,50,50,0,25,25,25,0,0
2021,1642521600,2022-01-18 16:00:00,Malawi,Senegal,Stade Municipal de Bangangte,,,DRAW,1.46,1.24,2.0,1.5,3.0,9.5,1.25,25,1.33,3.25,1.09,4.5,7.5,1.42,2.25,4.25,8.6,50,50,0,25,25,25,0,0
2021,1642532400,2022-01-18 19:00:00,Gabon,Morocco,Stade Omnisport Ahmadou Ahidjo,,,DRAW,1.9,1.35,3.0,2.0,3.5,9.5,1.5,25,1.36,3.0,1.83,3.35,4.5,1.65,2.75,5.8,11.75,75,75,0,0,50,0,0,0
2021,1642532400,2022-01-18 19:00:00,Ghana,Comoros,Stade Omnisport Roumdé Adjia,,,AWAY_WIN,1.05,0.76,0.0,0.5,5.5,6.0,1.5,25,1.44,2.63,9.5,5.5,1.27,1.4,2.0,4.07,8.1,75,75,0,0,50,0,0,0
2021,1642618800,2022-01-19 19:00:00,Guinea-Bissau,Nigeria,Stade Omnisport Roumdé Adjia,,,AWAY_WIN,1.9,1.14,3.0,0.5,2.5,6.5,1.5,25,1.62,2.2,1.53,3.7,6.75,1.43,2.28,4.4,8.5,50,50,25,25,25,25,25,0
2021,1642618800,2022-01-19 19:00:00,Egypt,Sudan,Stade Omnisport Ahmadou Ahidjo,,,HOME_WIN,1.0,1.32,0.5,1.5,1.5,8.0,1.5,25,1.44,2.63,11.5,4.8,1.27,1.35,2.2,3.7,7.0,50,50,25,25,25,25,25,0
2021,1642694400,2022-01-20 16:00:00,Ivory Coast,Algeria,Stade de la Réunification,,,HOME_WIN,1.96,1.65,0.5,2.0,2.5,17.5,1.5,25,1.73,2.0,1.66,3.1,2.23,1.63,2.4,4.7,9.65,50,50,25,0,25,25,25,0
2021,1642694400,2022-01-20 16:00:00,Sierra Leone,Equatorial Guinea,,,,AWAY_WIN,1.15,0.98,1.5,1.0,4.0,4.5,1.5,25,1.53,2.38,1.57,2.55,2.4,1.7,3.1,5.8,12.0,50,50,25,0,25,25,25,0
2021,1642705200,2022-01-20 19:00:00,Gambia,Tunisia,,,,HOME_WIN,1.38,0.71,1.5,2.0,5.0,7.5,2.0,25,1.5,2.38,1.62,3.62,6.5,1.53,2.45,4.75,10.0,75,50,50,25,50,25,25,0
2021,1642705200,2022-01-20 19:00:00,Mali,Mauritania,Stade de la Réunification,,,HOME_WIN,1.48,1.47,0.0,2.0,5.0,10.5,2.0,25,1.44,2.63,8.2,4.32,1.44,1.36,2.19,3.75,7.0,75,50,50,25,50,25,25,0
2021,1642953600,2022-01-23 16:00:00,Burkina,Gabon,,,,DRAW,1.35,1.3,1.67,1.33,3.0,8.0,2.17,67,1.53,2.38,2.3,2.8,1.62,1.6,2.67,6.4,15.0,50,100,17,17,67,33,17,0
2021,1642964400,2022-01-23 19:00:00,Nigeria,Tunisia,Stade Omnisport Roumdé Adjia,,,AWAY_WIN,1.48,1.89,1.0,3.0,3.66,12.33,2.17,17,1.5,2.38,5.06,3.4,1.76,1.62,2.57,5.5,11.0,84,50,50,33,50,33,33,0
2021,1643040000,2022-01-24 16:00:00,Guinea,Gambia,Stade Municipal de Bangangte,,,AWAY_WIN,0.8,1.35,2.33,1.33,5.0,8.67,1.33,33,1.57,2.38,2.1,2.7,1.66,1.62,3.1,6.0,13.0,50,50,17,17,33,17,0,0
2021,1643050800,2022-01-24 19:00:00,Cameroon,Comoros,,,,HOME_WIN,1.15,1.91,1.0,2.33,3.33,9.67,3.0,67,1.3,3.25,11.5,5.2,1.29,1.12,2.05,1.8,3.4,67,100,33,34,84,50,33,33
2021,1643126400,2022-01-25 16:00:00,Senegal,Cape Verde Islands,Stade Municipal de Bangangte,,,HOME_WIN,1.03,1.42,1.33,1.67,2.0,12.0,0.83,17,1.3,3.25,8.5,3.25,1.6,1.58,3.4,5.2,12.0,33,50,0,0,17,0,0,0
2021,1643137200,2022-01-25 19:00:00,Morocco,Malawi,Stade Omnisport Ahmadou Ahidjo,,,HOME_WIN,1.07,1.74,1.33,2.33,3.33,10.0,1.83,33,1.36,3.0,11.25,4.55,1.33,1.53,2.37,4.45,9.0,67,67,17,17,50,33,17,0
2021,1643212800,2022-01-26 16:00:00,Ivory Coast,Egypt,Stade de la Réunification,,,DRAW,1.43,1.76,2.0,2.33,2.0,13.0,2.0,34,1.57,2.25,2.4,2.88,1.51,1.53,2.88,6.5,11.0,50,84,34,17,34,34,34,0
2021,1643223600,2022-01-26 19:00:00,Mali,Equatorial Guinea,,,,DRAW,1.44,1.57,2.0,2.33,5.34,9.0,1.34,17,1.33,3.25,7.75,3.05,1.49,1.65,2.82,6.0,10.0,67,50,17,0,34,0,0,0
2021,1643472000,2022-01-29 16:00:00,Gambia,Cameroon,,,,AWAY_WIN,1.91,0.89,2.5,2.5,4.5,9.0,2.25,63,1.44,2.63,1.12,3.4,6.5,1.5,2.7,4.75,10.0,75,63,38,25,63,38,13,13
2021,1643482800,2022-01-29 19:00:00,Burkina,Tunisia,Stade Omnisport Roumdé Adjia,,,HOME_WIN,1.36,1.51,1.5,1.25,5.25,11.0,1.88,38,1.44,2.63,2.5,2.8,3.25,1.57,2.9,6.2,12.75,75,63,13,25,50,25,13,0
2021,1643554800,2022-01-30 15:00:00,Egypt,Morocco,Stade Omnisport Ahmadou Ahidjo,,,HOME_WIN,2.04,1.59,2.5,1.75,1.75,14.75,1.63,25,1.5,2.5,1.46,3.0,2.55,1.71,3.0,7.5,13.0,63,63,13,13,38,25,13,0
2021,1643569200,2022-01-30 19:00:00,Senegal,Equatorial Guinea,Stade Omnisport Ahmadou Ahidjo,,,HOME_WIN,1.35,1.53,1.75,2.0,4.0,9.5,0.75,0,1.29,3.5,9.5,3.5,1.44,1.73,2.82,7.0,16.0,38,25,13,0,13,0,0,0
2021,1643828400,2022-02-02 19:00:00,Burkina,Senegal,,,,AWAY_WIN,1.52,1.48,2.2,1.6,4.2,11.2,1.6,40,1.4,2.75,1.87,3.11,5.19,1.7,2.9,6.0,13.5,50,60,20,10,50,20,10,0
2021,1643914800,2022-02-03 19:00:00,Cameroon,Egypt,,,,DRAW,1.54,1.96,2.0,2.6,3.2,14.2,2.1,50,1.5,2.5,4.1,2.52,2.05,1.73,3.0,5.25,11.5,60,70,40,20,60,40,10,10
2021,1644087600,2022-02-05 19:00:00,Burkina,Cameroon,Stade Omnisport Ahmadou Ahidjo,,,DRAW,1.85,1.45,2.33,1.33,4.34,12.17,2.34,67,1.8,1.91,1.37,3.4,2.85,1.52,2.08,3.9,8.0,59,75,34,25,75,42,17,9
2021,1644174000,2022-02-06 19:00:00,Senegal,Egypt,,,,DRAW,1.4,1.61,1.83,2.33,2.83,12.33,1.42,25,1.4,2.75,4.33,2.8,2.2,1.74,3.25,6.0,13.0,50,34,34,0,34,25,17,0
2023,1705176000,2024-01-13 20:00:00,Ivory Coast,Guinea-Bissau,,Amin Omar,,HOME_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.36,3.0,9.5,5.5,1.2,1.25,1.85,3.25,6.4,0,0,0,0,0,0,0,0
2023,1705240800,2024-01-14 14:00:00,Nigeria,Equatorial Guinea,,,,DRAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,2.75,7.9,4.6,1.4,1.46,1.81,2.5,2.5,0,0,0,0,0,0,0,0
2023,1705251600,2024-01-14 17:00:00,Egypt,Mozambique,Stade Félix Houphouët-Boigny,,,DRAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.36,3.0,9.5,4.5,1.33,1.44,2.1,4.5,10.0,0,0,0,0,0,0,0,0
2023,1705262400,2024-01-14 20:00:00,Ghana,Cape Verde Islands,Stade de l'Amitié,Jean Jacques Ndala Ngambo,,AWAY_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.62,2.2,4.5,3.4,1.75,1.53,2.29,2.58,2.58,0,0,0,0,0,0,0,0
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,3.25,9.65,4.44,1.26,1.41,1.94,4.1,4.1,0,0,0,0,0,0,0,0
2023,1705338000,2024-01-15 17:00:00,Cameroon,Guinea,Stade de Yamoussoukro,,,DRAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.62,2.2,4.2,3.2,1.9,1.48,2.18,2.84,2.84,0,0,0,0,0,0,0,0
2023,1705348800,2024-01-15 20:00:00,Algeria,Angola,Stade Mustapha Tchaker,,19740.0,DRAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.44,2.63,8.0,4.1,1.42,1.48,1.9,2.52,2.52,0,0,0,0,0,0,0,0
2023,1705413600,2024-01-16 14:00:00,Burkina,Mauritania,,,,HOME_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,2.5,4.65,3.17,1.72,1.5,2.55,6.4,6.6,0,0,0,0,0,0,0,0
2023,1705424400,2024-01-16 17:00:00,Tunisia,Namibia,Stade Olympique de Radès,,,AWAY_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,3.25,9.0,4.15,1.38,1.46,2.27,4.52,9.5,0,0,0,0,0,0,0,0
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.57,2.25,3.85,2.8,2.0,1.5,2.4,5.21,12.0,0,0,0,0,0,0,0,0
2023,1705510800,2024-01-17 17:00:00,Morocco,Tanzania,Stade Mohamed V,,,HOME_WIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.29,3.5,10.25,4.9,1.31,1.38,2.05,4.0,8.6,0,0,0,0,0,0,0,0
2023,1705521600,2024-01-17 20:00:00,Congo DR,Zambia,,Tessema Weyesa Bamlak,,DRAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.73,2.0,2.8,2.85,2.8,1.54,2.67,5.7,14.5,0,0,0,0,0,0,0,0
2023,1705586400,2024-01-18 14:00:00,Equatorial Guinea,Guinea-Bissau,,,,HOME_WIN,1.16,0.83,0.0,1.0,3.0,5.0,2.0,50,1.57,2.25,3.2,3.1,2.5,1.53,2.6,5.7,13.5,50,100,0,50,100,0,0,0
2023,1705597200,2024-01-18 17:00:00,Ivory Coast,Nigeria,,Mustapha Ghorbal,,AWAY_WIN,1.94,1.23,1.0,3.0,3.0,8.0,2.0,50,1.57,2.25,3.85,3.05,1.88,1.58,2.5,2.78,2.78,50,100,0,50,100,0,0,0
2023,1705608000,2024-01-18 20:00:00,Egypt,Ghana,Stade de l'Amitié,,,DRAW,1.0,2.03,0.0,1.0,4.0,9.0,3.5,100,1.53,2.38,3.6,3.0,1.96,1.58,2.75,5.9,15.0,100,100,100,0,100,100,50,0
2023,1705672800,2024-01-19 14:00:00,Cape Verde Islands,Mozambique,Stade de l'Amitié,,,HOME_WIN,0.87,1.26,1.0,3.0,6.0,7.0,3.5,100,1.57,2.25,3.75,3.0,2.15,1.5,2.55,2.96,10.0,100,100,100,0,100,100,50,0
2023,1705683600,2024-01-19 17:00:00,Senegal,Cameroon,Stade de Yamoussoukro,Mahmood Ali Mahmood Ismail,,HOME_WIN,1.34,1.41,1.0,3.0,4.0,10.0,2.5,50,1.5,2.5,4.03,3.14,2.04,1.5,2.54,2.92,10.0,100,100,50,0,100,50,0,0
2023,1705694400,2024-01-19 20:00:00,Guinea,Gambia,Stade de Yamoussoukro,,,HOME_WIN,1.08,0.71,0.0,1.0,5.0,4.0,2.5,50,1.57,2.25,3.5,2.9,2.25,1.5,2.59,2.76,2.8,100,100,50,0,100,50,0,0
2023,1705759200,2024-01-20 14:00:00,Algeria,Burkina,Stade Mustapha Tchaker,,,DRAW,1.4,1.57,3.0,1.0,7.0,17.0,1.5,50,1.62,2.2,4.4,3.1,1.75,1.53,2.3,5.5,10.0,100,50,0,0,50,0,0,0
2023,1705770000,2024-01-20 17:00:00,Mauritania,Angola,,,36318.0,AWAY_WIN,0.73,1.23,1.0,0.0,3.0,6.0,1.5,50,1.53,2.38,2.75,2.88,2.7,1.53,2.6,6.0,11.0,100,50,0,0,50,0,0,0
2023,1705780800,2024-01-20 20:00:00,Tunisia,Mali,Stade Olympique de Radès,,,DRAW,1.66,1.26,3.0,0.0,3.0,10.0,1.5,0,1.57,2.25,3.33,2.9,2.32,1.53,2.6,2.78,2.78,100,0,50,0,50,0,0,0
2023,1705845600,2024-01-21 14:00:00,Morocco,Congo DR,Stade Mohamed V,,,DRAW,2.33,1.78,1.0,3.0,3.0,12.0,2.5,50,1.53,2.38,5.0,3.3,1.6,1.47,2.32,2.56,9.6,50,100,50,50,100,50,0,0
2023,1705856400,2024-01-21 17:00:00,Zambia,Tanzania,Konkola Stadium,,,DRAW,0.25,0.52,0.0,1.0,6.0,2.0,2.5,50,1.57,2.25,4.0,3.1,1.93,1.52,2.5,2.6,11.0,50,100,50,50,100,50,0,0
2023,1705867200,2024-01-21 20:00:00,South Africa,Namibia,,,,HOME_WIN,1.47,1.47,3.0,0.0,2.0,10.0,1.5,0,1.67,2.1,3.8,3.1,2.0,1.54,2.45,5.38,13.0,100,0,50,0,50,0,0,0
2023,1705942800,2024-01-22 17:00:00,Equatorial Guinea,Ivory Coast,,Mahmood Ali Mahmood Ismail,,HOME_WIN,1.39,0.96,1.5,2.0,3.0,8.0,2.75,50,1.5,2.5,1.4,4.3,9.3,1.42,2.15,4.45,9.13,75,75,25,50,75,25,25,25
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,1.46,1.14,2.0,0.0,1.5,8.5,2.75,50,1.44,2.63,1.18,6.5,18.25,1.28,1.88,3.35,6.39,75,75,25,50,75,25,25,25
2023,1705953600,2024-01-22 20:00:00,Cape Verde Islands,Egypt,Stade de l'Amitié,,,DRAW,1.65,1.34,1.0,3.0,2.5,8.0,3.5,75,1.57,2.25,1.53,3.94,6.8,1.52,2.3,4.25,8.6,100,100,100,0,100,100,50,0
2023,1705953600,2024-01-22 20:00:00,Mozambique,Ghana,,,,DRAW,0.93,1.16,0.5,0.5,3.5,7.0,3.5,75,1.67,2.1,1.7,3.64,5.2,1.4,2.04,4.25,8.6,100,100,100,0,100,100,50,0
2023,1706029200,2024-01-23 17:00:00,Gambia,Cameroon,Stade de Yamoussoukro,Tessema Weyesa Bamlak,24172.0,AWAY_WIN,1.18,0.93,0.5,0.0,4.5,11.5,2.5,50,1.57,2.25,1.65,3.44,6.35,1.53,2.45,4.2,8.5,100,75,50,0,75,50,25,0
2023,1706029200,2024-01-23 17:00:00,Guinea,Senegal,Stade de Yamoussoukro,Pacifique Ndabihawenimana,,AWAY_WIN,1.28,1.29,3.0,2.0,4.0,10.0,2.5,50,1.57,2.25,2.34,2.7,3.9,1.55,2.52,5.5,10.0,100,75,50,0,75,50,25,0
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,1.12,1.13,2.0,2.0,5.0,8.5,3.0,75,1.57,2.25,2.4,2.82,3.52,1.58,2.55,5.38,12.0,100,75,50,25,75,50,50,25
2023,1706040000,2024-01-23 20:00:00,Mauritania,Algeria,,,,HOME_WIN,1.5,1.3,1.0,0.0,5.0,14.0,3.0,75,1.53,2.38,1.39,4.55,8.7,1.33,2.15,3.67,7.29,100,75,50,25,75,50,50,25
2023,1706115600,2024-01-24 17:00:00,Namibia,Mali,,,,DRAW,1.35,1.14,2.0,1.5,1.5,7.5,2.25,25,1.5,2.5,1.53,3.55,6.1,1.45,2.31,4.65,10.0,75,50,25,50,75,25,25,0
2023,1706115600,2024-01-24 17:00:00,South Africa,Tunisia,,,,DRAW,0.98,1.52,0.5,1.5,2.5,10.0,2.25,25,1.67,2.1,1.93,2.95,4.1,1.47,2.51,5.31,11.0,75,50,25,50,75,25,25,0
2023,1706126400,2024-01-24 20:00:00,Tanzania,Congo DR,,Amin Omar,,DRAW,1.74,0.53,1.0,0.5,3.5,8.5,2.25,75,1.57,2.25,2.25,2.83,3.3,1.53,2.57,3.57,6.55,75,100,25,25,100,25,0,0
2023,1706126400,2024-01-24 20:00:00,Zambia,Morocco,,,,AWAY_WIN,1.53,0.88,2.0,1.0,4.5,6.5,2.25,75,1.62,2.2,1.67,3.25,5.15,1.38,2.41,3.92,8.27,75,100,25,25,100,25,0,0
2023,1706374800,2024-01-27 17:00:00,Angola,Namibia,,,28663.0,HOME_WIN,1.06,1.11,1.33,2.33,2.0,10.67,2.34,34,1.53,2.38,3.7,3.0,2.2,1.5,2.82,6.23,9.65,84,67,17,33,67,33,33,17
2023,1706385600,2024-01-27 20:00:00,Nigeria,Cameroon,Stade de l'Amitié,Rédouane Jiyed,,HOME_WIN,1.24,1.31,1.33,2.33,3.34,9.66,2.5,67,1.57,2.25,3.1,3.0,2.5,1.44,2.45,5.0,11.0,67,67,34,17,67,34,34,17
2023,1706461200,2024-01-28 17:00:00,Equatorial Guinea,Guinea,,,,AWAY_WIN,1.07,1.07,1.33,2.33,4.66,4.33,2.84,50,1.57,2.25,2.55,2.95,3.3,1.44,2.75,5.5,10.0,84,67,50,34,84,34,34,17
2023,1706472000,2024-01-28 20:00:00,Egypt,Congo DR,,,,DRAW,1.53,1.77,1.0,1.0,2.0,11.33,2.67,84,1.57,2.25,5.0,3.1,1.97,1.55,2.75,5.38,13.0,67,84,50,17,84,50,50,0
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,1.38,1.18,1.0,2.33,4.0,8.33,2.83,50,1.57,2.25,4.23,2.84,2.03,1.55,2.85,5.0,10.0,84,84,67,17,67,67,33,17
2023,1706558400,2024-01-29 20:00:00,Senegal,Ivory Coast,Stade de Yamoussoukro,,,DRAW,1.6,1.15,1.0,3.0,3.0,13.66,2.67,17,1.62,2.2,3.25,3.1,2.25,1.52,2.57,4.93,11.0,100,67,67,0,84,50,33,0
2023,1706634000,2024-01-30 17:00:00,Mali,Burkina,,,,HOME_WIN,1.23,1.21,1.33,1.67,4.0,6.67,1.83,33,1.5,2.5,3.7,2.92,2.28,1.54,2.54,5.87,13.0,67,50,33,17,67,17,17,0
2023,1706644800,2024-01-30 20:00:00,Morocco,South Africa,,Mahmood Ali Mahmood Ismail,,AWAY_WIN,1.39,1.71,1.33,2.33,3.0,9.67,2.0,17,1.44,2.63,6.25,3.7,1.6,1.49,2.4,4.65,10.0,67,67,33,17,67,33,17,0
2023,1706893200,2024-02-02 17:00:00,Nigeria,Angola,Stade de l'Amitié,,,HOME_WIN,1.11,1.26,2.5,2.5,3.5,8.25,2.25,38,1.5,2.5,5.0,3.1,1.83,1.53,2.67,4.8,9.6,75,88,13,38,75,25,13,13
2023,1706904000,2024-02-02 20:00:00,Congo DR,Guinea,,Mustapha Ghorbal,,HOME_WIN,1.11,1.5,1.75,1.0,3.5,7.25,1.5,50,1.5,2.5,3.25,2.95,2.5,1.57,2.82,5.5,12.5,63,50,13,25,63,0,0,0
2023,1706979600,2024-02-03 17:00:00,Mali,Ivory Coast,,,,AWAY_WIN,1.5,1.26,1.0,2.0,2.75,8.5,2.0,38,1.53,2.38,2.3,2.95,3.3,1.57,2.62,3.1,3.1,75,63,38,13,75,25,13,0
2023,1706990400,2024-02-03 20:00:00,Cape Verde Islands,South Africa,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,DRAW,1.25,1.22,1.75,2.5,3.0,9.25,2.38,25,1.67,2.1,3.2,2.95,2.35,1.53,2.6,5.2,10.5,88,50,63,13,75,50,25,0
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,1.35,1.28,1.6,2.6,2.8,7.4,1.5,10,1.5,2.5,6.25,3.55,1.62,1.49,2.36,5.38,12.0,50,50,20,20,50,10,10,0
2023,1707336000,2024-02-07 20:00:00,Ivory Coast,Congo DR,,,,HOME_WIN,1.43,1.42,1.4,1.4,4.2,9.8,2.2,60,1.57,2.25,4.0,3.0,2.15,1.54,2.65,5.87,13.0,70,70,30,30,80,30,20,0
2023,1707595200,2024-02-10 20:00:00,South Africa,Congo DR,Stade de l'Amitié,Tessema Weyesa Bamlak,,DRAW,1.33,1.37,1.17,1.5,2.5,8.83,1.75,42,1.91,1.8,2.19,3.04,3.4,1.39,2.1,4.17,7.94,59,42,34,34,67,17,17,0
2023,1707681600,2024-02-11 20:00:00,Nigeria,Ivory Coast,Teslim Balogun Stadium,,,AWAY_WIN,1.41,1.36,1.67,2.33,4.0,9.0,1.84,33,1.53,2.38,2.62,2.96,2.53,1.55,2.65,6.4,11.0,75,59,25,9,59,17,9,0
