season,timestamp,match_datetime,home_team_name,away_team_name,stadium_name,referee,attendance,true_outcome,proba_AWAY_WIN,proba_DRAW,proba_HOME_WIN,pred_outcome,risk_score,shap_class_explained,feature_rank,feature,feature_value,shap_value,abs_shap_value
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,1,odds_ft_home_team_win,18.25,5.369869050818212,5.369869050818212
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,2,over_15_HT_FHG_percentage_pre_match,50.0,0.8026519423468892,0.8026519423468892
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,3,odds_ft_over45,6.39,-0.765327348064436,0.765327348064436
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,4,odds_ft_over25,1.88,-0.5976804344750906,0.5976804344750906
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,5,odds_ft_over35,3.35,0.4289063057800812,0.4289063057800812
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,6,over_35_percentage_pre_match,25.0,-0.40441613585720815,0.40441613585720815
2023,1705942800,2024-01-22 17:00:00,Guinea-Bissau,Nigeria,Stade de l'Amitié,,,AWAY_WIN,0.9982611461623366,0.0017033020141238905,3.555182353938137e-05,AWAY_WIN,0.0017388538376633678,AWAY_WIN,7,over_45_percentage_pre_match,25.0,-0.3678569460277191,0.3678569460277191
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,1,over_35_percentage_pre_match,50.0,1.990818538158482,1.990818538158482
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,2,btts_percentage_pre_match,75.0,0.9716807485996486,0.9716807485996486
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,3,over_15_2HG_percentage_pre_match,50.0,-0.7632611760972334,0.7632611760972334
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,4,average_goals_per_match_pre_match,3.0,-0.468174184320512,0.468174184320512
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,5,over_05_2HG_percentage_pre_match,100.0,-0.4535692753555371,0.4535692753555371
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,6,odds_ft_over45,12.0,-0.4131655884459502,0.4131655884459502
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.02346658967702849,0.9628067432797514,0.013726667043220045,DRAW,0.037193256720248646,DRAW,7,odds_ft_over15,1.58,0.40039863926998526,0.40039863926998526
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,1,Pre_Match_PPG_(Home),2.6,0.6077008059532998,0.6077008059532998
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,2,odds_ft_over45,12.0,-0.4131655884459502,0.4131655884459502
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,3,odds_ft_over25,2.36,0.30703134551927946,0.30703134551927946
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,4,btts_percentage_pre_match,10.0,-0.2164164797483039,0.2164164797483039
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,5,over_35_percentage_pre_match,10.0,-0.2101969821936264,0.2101969821936264
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,6,Away_Team_Pre_Match_xG,1.35,-0.19561458142368057,0.19561458142368057
2023,1707325200,2024-02-07 17:00:00,Nigeria,South Africa,,Amin Omar,,DRAW,0.3000195793292778,0.35734090839431004,0.3426395122764122,DRAW,0.64265909160569,DRAW,7,odds_ft_away_team_win,6.25,-0.1556119934888956,0.1556119934888956
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,1,average_corners_per_match_pre_match,0.0,-1.5963473344887362,1.5963473344887362
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,2,Home_Team_Pre_Match_xG,0.0,0.6897880440498557,0.6897880440498557
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,3,over_25_percentage_pre_match,0.0,-0.677308612197276,0.677308612197276
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,4,over_05_2HG_percentage_pre_match,0.0,-0.6401533698890326,0.6401533698890326
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,5,over_05_HT_FHG_percentage_pre_match,0.0,0.5749125512587346,0.5749125512587346
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,6,btts_percentage_pre_match,0.0,0.4718383655712692,0.4718383655712692
2023,1705435200,2024-01-16 20:00:00,Mali,South Africa,,,,HOME_WIN,0.3586370806991038,0.27946492824973695,0.3618979910511593,HOME_WIN,0.6381020089488407,HOME_WIN,7,odds_ft_home_team_win,2.0,0.43896490575517794,0.43896490575517794
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,1,odds_ft_over45,4.1,1.4154104052364065,1.4154104052364065
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,2,odds_ft_over25,1.94,0.9857322145618964,0.9857322145618964
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,3,odds_btts_yes,3.25,0.9630605261876896,0.9630605261876896
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,4,over_35_percentage_pre_match,0.0,-0.7604508622816535,0.7604508622816535
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,5,Away_Team_Pre_Match_xG,0.0,0.5917428572226184,0.5917428572226184
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,6,Pre_Match_PPG_(Home),0.0,-0.5876555985546282,0.5876555985546282
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.01294455836966237,0.667519489180577,0.31953595244976063,DRAW,0.332480510819423,DRAW,7,over_05_2HG_percentage_pre_match,0.0,0.5740004467911259,0.5740004467911259
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,1,over_25_percentage_pre_match,67.0,2.120451993056577,2.120451993056577
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,2,btts_percentage_pre_match,50.0,-0.6083776728244936,0.6083776728244936
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,3,over_05_HT_FHG_percentage_pre_match,84.0,-0.5782071790596442,0.5782071790596442
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,4,over_15_2HG_percentage_pre_match,67.0,-0.5740776591591561,0.5740776591591561
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,5,odds_ft_home_team_win,2.03,0.42976999780052416,0.42976999780052416
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,6,over_35_percentage_pre_match,33.0,-0.36158537798904544,0.36158537798904544
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.1540726545384931,0.3061981174100232,0.5397292280514837,HOME_WIN,0.4602707719485163,HOME_WIN,7,over_05_2HG_percentage_pre_match,84.0,0.3224832765606404,0.3224832765606404
